"x","y","cell_id","population","infected_DM_0","infected_DM_1","infected_DM_2","infected_DM_3","u","var","sd","IoD","CoV"
-2.2653554,53.3907915,-6457656585742029824,74,0,2,0,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2655402,53.4204534,6504529144908220416,22,0,3,3,2,2,2,1.4142135623731,1,0.707106781186548
-2.2655963,53.4294419,8685600517058320384,38,5,1,2,3,2.75,2.91666666666667,1.70782512765993,1.06060606060606,0.621027319149067
-2.2656636,53.4402279,-6954263172235078656,58,1,0,3,0,1,2,1.4142135623731,2,1.4142135623731
-2.2656917,53.4447221,-7903444783360770048,59,0,0,0,1,0.25,0.25,0.5,1,2
-2.2638295,53.3871995,1728519695805379328,80,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2638462,53.389896,5509500525831860224,101,0,0,1,0,0.25,0.25,0.5,1,2
-2.2639019,53.3988845,5709843737958459392,38,4,0,5,0,2.25,6.91666666666667,2.62995563967658,3.07407407407407,1.16886917318959
-2.2639186,53.401581,8774893376785942528,38,2,0,4,5,2.75,4.91666666666667,2.21735578260835,1.78787878787879,0.806311193675762
-2.263952,53.4069741,-2540649673480081920,6,0,2,1,2,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.2641192,53.4339394,-55301616101183768,54,1,1,3,1,1.5,1,1,0.666666666666667,0.666666666666667
-2.2641527,53.4393324,-1799129505341421824,68,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2641806,53.4438266,-6922193285528309760,42,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2623703,53.3943936,2418445914488972800,13,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2623758,53.3952924,-5980521670008845312,95,1,0,3,0,1,2,1.4142135623731,2,1.4142135623731
-2.2624367,53.4051797,6558309216546043904,70,5,9,9,9,8,4,2,0.5,0.25
-2.2624422,53.4060786,-8688582507733682176,25,4,4,5,1,3.5,3,1.73205080756888,0.857142857142857,0.494871659305394
-2.262481,53.4123705,-794175671944787200,17,4,2,3,1,2.5,1.66666666666667,1.29099444873581,0.666666666666667,0.516397779494322
-2.2625364,53.4213589,-5441153801290021888,93,11,11,13,8,10.75,4.25,2.06155281280883,0.395348837209302,0.191772354679891
-2.2625531,53.4240555,-5944133414741826560,35,2,3,1,3,2.25,0.916666666666667,0.957427107756338,0.407407407407407,0.425523159002817
-2.2626418,53.4384369,-5608213471952671744,68,2,0,1,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2626751,53.44383,4841772569815309312,21,0,0,0,1,0.25,0.25,0.5,1,2
-2.2609546,53.4087784,-6054602705832647680,47,7,8,4,8,6.75,3.58333333333333,1.89296944860009,0.530864197530864,0.280439918311125
-2.2610152,53.4186657,5173944745410239488,41,6,6,3,6,5.25,2.25,1.5,0.428571428571429,0.285714285714286
-2.2610427,53.4231599,-97734301553612064,25,4,1,1,4,2.5,3,1.73205080756888,1.2,0.692820323027551
-2.2593464,53.3917036,-6.774323196705e+18,73,1,1,1,0,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2595106,53.418669,1878073865649755904,87,10,9,6,9,8.5,3,1.73205080756888,0.352941176470588,0.203770683243397
-2.259516,53.4195678,-6359262275304226816,51,4,7,3,4,4.5,3,1.73205080756888,0.666666666666667,0.38490017945975
-2.2595928,53.4321516,-3186463172877651456,34,1,0,2,1,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2595982,53.4330505,4728380058564738048,114,2,1,6,3,3,4.66666666666667,2.16024689946929,1.55555555555556,0.720082299823096
-2.2596037,53.4339493,-4347429581144011264,84,0,2,2,1,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.2596311,53.4384435,2486736712152068608,53,0,2,1,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2596805,53.4465331,4813593830928761856,67,0,1,0,0,0.25,0.25,0.5,1,2
-2.2578318,53.3899092,8212308234787922944,70,1,0,0,0,0.25,0.25,0.5,1,2
-2.2578644,53.3953023,-3614060759773718016,25,0,0,1,0,0.25,0.25,0.5,1,2
-2.2579297,53.4060884,-5577176485274819584,60,3,1,4,3,2.75,1.58333333333333,1.25830573921179,0.575757575757576,0.457565723349742
-2.2580223,53.4213688,-4.182704147092e+18,80,4,3,6,7,5,3.33333333333333,1.82574185835055,0.666666666666667,0.365148371670111
-2.2580277,53.4222676,-5187000936324132864,38,4,4,1,2,2.75,2.25,1.5,0.818181818181818,0.545454545454545
-2.258104,53.4348514,4541397942516936192,97,1,2,1,1,1.25,0.25,0.5,0.2,0.4
-2.2581258,53.4384468,2641711967522112000,22,0,0,1,0,0.25,0.25,0.5,1,2
-2.2581804,53.4474352,-4295180408545597952,160,0,0,1,0,0.25,0.25,0.5,1,2
-2.2564472,53.4096871,-8491193124248103936,67,7,2,5,6,5,4.66666666666667,2.16024689946929,0.933333333333333,0.432049379893857
-2.256588,53.433057,3189310789920967168,21,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2566368,53.4411466,-7727797502955529216,73,0,0,1,0,0.25,0.25,0.5,1,2
-2.2548568,53.3953087,-8855525522308704256,86,0,0,1,0,0.25,0.25,0.5,1,2
-2.2549214,53.4060949,7825575789392472064,77,2,1,4,2,2.25,1.58333333333333,1.25830573921179,0.703703703703704,0.559246995205241
-2.2549375,53.4087914,4616863920785016832,115,2,8,7,7,6,7.33333333333333,2.70801280154532,1.22222222222222,0.45133546692422
-2.2532996,53.3863235,6563559369239651328,107,1,0,0,0,0.25,0.25,0.5,1,2
-2.2520141,53.4231793,8175066055979878400,25,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2521259,53.442055,4164675140155534848,102,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.250504,53.4222837,2470063413266779648,35,0,1,0,0,0.25,0.25,0.5,1,2
-2.2506151,53.4411593,-7675963362233193472,71,0,0,0,1,0.25,0.25,0.5,1,2
-2.2489572,53.4150961,-5300423288364412928,119,1,3,2,0,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387
-2.2490098,53.4240845,-8275522262796308480,40,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2490518,53.4312752,8508474655642063872,125,0,1,2,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2474736,53.4186946,-6605711644699558912,35,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2474893,53.4213911,-6638174946424822784,18,0,0,0,1,0.25,0.25,0.5,1,2
-2.2475468,53.4312784,-6467714298833766400,92,2,2,0,2,1.5,1,1,0.666666666666667,0.666666666666667
-2.2457978,53.3890357,3947110286641013248,41,0,0,1,0,0.25,0.25,0.5,1,2
-2.245995,53.4231919,8072546588513413120,108,0,1,0,5,1.5,5.66666666666667,2.38047614284762,3.77777777777778,1.58698409523174
-2.2460469,53.4321803,-4748077364415549440,45,1,0,0,0,0.25,0.25,0.5,1,2
-2.2444747,53.4204985,-3364574189870694912,62,1,0,5,1,1.75,4.91666666666667,2.21735578260835,2.80952380952381,1.26706044720477
-2.2414602,53.4196057,7.480125240018e+18,120,0,1,2,1,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2414959,53.4258976,2284183142951257856,145,2,1,3,2,2,0.666666666666667,0.816496580927726,0.333333333333333,0.408248290463863
-2.2415061,53.4276953,5430031713043068928,67,1,3,0,0,1,2,1.4142135623731,2,1.4142135623731
-2.2415826,53.441178,2134388145120086784,46,0,0,0,1,0.25,0.25,0.5,1,2
-2.239991,53.4259007,-7923449936269306880,121,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2400113,53.4294961,8670404234424253440,74,0,1,0,0,0.25,0.25,0.5,1,2
-2.2400214,53.4312937,5567086842704958464,51,0,1,0,0,0.25,0.25,0.5,1,2
-2.2368213,53.3971436,5797948756163042304,65,1,0,0,0,0.25,0.25,0.5,1,2
-2.2369212,53.4151206,7706531648553271296,58,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2369363,53.4178171,3059311806497755648,149,0,0,1,0,0.25,0.25,0.5,1,2
-2.268357,53.389886,2063104984811209472,86,0,0,0,2,0.5,1,1,2,2
-2.268578,53.4249409,6092494660767023104,3,1,0,0,0,0.25,0.25,0.5,1,2
-2.2686801,53.44112,1561323099836115712,77,1,1,1,1,1,0,0,0,0
-2.2668647,53.391687,-7158070681116558336,79,1,2,1,3,1.75,0.916666666666667,0.957427107756338,0.523809523809524,0.547101204432193
-2.2671803,53.4420223,8472544758162132992,52,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2672142,53.4474153,8694117606224232448,207,2,0,1,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.3195804,53.4032426,-4428232024906019328,68,0,0,1,0,0.25,0.25,0.5,1,2
-2.3166324,53.4113402,6313433244352540672,25,0,0,0,1,0.25,0.25,0.5,1,2
-2.3167059,53.4212275,-3151774157821626880,79,0,0,1,0,0.25,0.25,0.5,1,2
-2.3136369,53.4131459,3134273808215348736,64,0,0,1,0,0.25,0.25,0.5,1,2
-2.3137163,53.4239319,-4030617279890936320,80,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.3119942,53.3942741,-2615306713031734784,76,1,1,1,0,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.3120864,53.4068579,393701988859863808,37,0,0,0,1,0.25,0.25,0.5,1,2
-2.3120996,53.4086556,2997996840517882368,48,1,0,0,0,0.25,0.25,0.5,1,2
-2.3105494,53.4023676,-2627093090493416960,34,0,0,1,0,0.25,0.25,0.5,1,2
