"x","y","cell_id","population","infected_DM_0","infected_DM_1","infected_DM_2","infected_DM_3","u","var","sd","IoD","CoV"
-2.2655402,53.4204534,6504529144908220416,22,6,1,3,1,2.75,5.58333333333333,2.3629078131263,2.03030303030303,0.859239204773201
-2.2655963,53.4294419,8685600517058320384,38,1,3,4,3,2.75,1.58333333333333,1.25830573921179,0.575757575757576,0.457565723349742
-2.2656636,53.4402279,-6954263172235078656,58,1,0,0,0,0.25,0.25,0.5,1,2
-2.2656917,53.4447221,-7903444783360770048,59,1,2,0,3,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387
-2.2657816,53.4591036,8320480176660514816,166,1,0,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.263952,53.4069741,-2540649673480081920,6,0,0,1,0,0.25,0.25,0.5,1,2
-2.2641192,53.4339394,-55301616101183768,54,3,2,1,4,2.5,1.66666666666667,1.29099444873581,0.666666666666667,0.516397779494322
-2.2641527,53.4393324,-1799129505341421824,68,4,1,2,2,2.25,1.58333333333333,1.25830573921179,0.703703703703704,0.559246995205241
-2.2641806,53.4438266,-6922193285528309760,42,3,0,1,2,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387
-2.2624367,53.4051797,6558309216546043904,70,1,0,0,0,0.25,0.25,0.5,1,2
-2.2624422,53.4060786,-8688582507733682176,25,0,0,1,0,0.25,0.25,0.5,1,2
-2.262481,53.4123705,-794175671944787200,17,0,0,1,3,1,2,1.4142135623731,2,1.4142135623731
-2.2625364,53.4213589,-5441153801290021888,93,11,14,15,13,13.25,2.91666666666667,1.70782512765993,0.220125786163522,0.128892462464901
-2.2625531,53.4240555,-5944133414741826560,35,3,1,4,4,3,2,1.4142135623731,0.666666666666667,0.471404520791032
-2.2626418,53.4384369,-5608213471952671744,68,2,1,2,4,2.25,1.58333333333333,1.25830573921179,0.703703703703704,0.559246995205241
-2.262664,53.4420323,-6104919003042739200,74,3,6,1,0,2.5,7,2.64575131106459,2.8,1.05830052442584
-2.2626751,53.44383,4841772569815309312,21,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2627695,53.4591102,5228304199853583360,192,4,0,1,0,1.25,3.58333333333333,1.89296944860009,2.86666666666667,1.51437555888007
