"x","y","cell_id","population","infected_DM_0","infected_DM_1","infected_DM_2","infected_DM_3","u","var","sd","IoD","CoV"
-2.2655402,53.4204534,6504529144908220416,22,2,3,1,2,2,0.666666666666667,0.816496580927726,0.333333333333333,0.408248290463863
-2.2655963,53.4294419,8685600517058320384,38,7,3,2,6,4.5,5.66666666666667,2.38047614284762,1.25925925925926,0.528994698410581
-2.2656636,53.4402279,-6954263172235078656,58,4,4,1,3,3,2,1.4142135623731,0.666666666666667,0.471404520791032
-2.2656917,53.4447221,-7903444783360770048,59,4,1,1,4,2.5,3,1.73205080756888,1.2,0.692820323027551
-2.2657816,53.4591036,8320480176660514816,166,0,3,2,3,2,2,1.4142135623731,1,0.707106781186548
-2.2658602,53.4716873,3409797590989018624,125,2,1,2,0,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.2641192,53.4339394,-55301616101183768,54,4,5,6,5,5,0.666666666666667,0.816496580927726,0.133333333333333,0.163299316185545
-2.2641527,53.4393324,-1799129505341421824,68,5,5,2,2,3.5,3,1.73205080756888,0.857142857142857,0.494871659305394
-2.2641806,53.4438266,-6922193285528309760,42,2,0,1,1,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2643314,53.4680953,7313461786683338752,27,0,1,0,0,0.25,0.25,0.5,1,2
-2.2624367,53.4051797,6558309216546043904,70,1,0,0,0,0.25,0.25,0.5,1,2
-2.262481,53.4123705,-794175671944787200,17,0,2,0,0,0.5,1,1,2,2
-2.2625364,53.4213589,-5441153801290021888,93,4,8,7,7,6.5,3,1.73205080756888,0.461538461538462,0.266469355010596
-2.2625531,53.4240555,-5944133414741826560,35,5,2,0,2,2.25,4.25,2.06155281280883,1.88888888888889,0.916245694581702
-2.2626418,53.4384369,-5608213471952671744,68,3,4,3,2,3,0.666666666666667,0.816496580927726,0.222222222222222,0.272165526975909
-2.262664,53.4420323,-6104919003042739200,74,5,1,2,3,2.75,2.91666666666667,1.70782512765993,1.06060606060606,0.621027319149067
-2.2626751,53.44383,4841772569815309312,21,1,2,0,1,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2627028,53.4483242,605508225165856512,46,3,1,1,1,1.5,1,1,0.666666666666667,0.666666666666667
-2.2627695,53.4591102,5228304199853583360,192,1,3,3,2,2.25,0.916666666666667,0.957427107756338,0.407407407407407,0.425523159002817
-2.2628028,53.4645032,-4914485009058254848,65,0,1,0,0,0.25,0.25,0.5,1,2
-2.2628473,53.4716939,-4730014491813090304,200,1,0,0,0,0.25,0.25,0.5,1,2
-2.2609546,53.4087784,-6054602705832647680,47,0,0,1,0,0.25,0.25,0.5,1,2
-2.2610152,53.4186657,5173944745410239488,41,4,3,2,3,3,0.666666666666667,0.816496580927726,0.222222222222222,0.272165526975909
-2.2610427,53.4231599,-97734301553612064,25,3,2,3,2,2.5,0.333333333333333,0.577350269189626,0.133333333333333,0.23094010767585
-2.2612027,53.4492263,-2768365916960628224,37,2,0,0,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2595106,53.418669,1878073865649755904,87,7,4,3,5,4.75,2.91666666666667,1.70782512765993,0.614035087719298,0.359542132138933
-2.259516,53.4195678,-6359262275304226816,51,2,4,2,0,2,2.66666666666667,1.63299316185545,1.33333333333333,0.816496580927726
-2.2595928,53.4321516,-3186463172877651456,34,2,1,3,0,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387
-2.2595982,53.4330505,4728380058564738048,114,7,11,6,6,7.5,5.66666666666667,2.38047614284762,0.755555555555556,0.317396819046349
-2.2596037,53.4339493,-4347429581144011264,84,7,2,5,4,4.5,4.33333333333333,2.08166599946613,0.962962962962963,0.462592444325807
