"x","y","cell_id","population","infected_DM_0","infected_DM_1","infected_DM_2","infected_DM_3","u","var","sd","IoD","CoV"
-2.2655402,53.4204534,6504529144908220416,22,0,1,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.1063691,53.5510339,8502172581031052288,131,1,0,0,0,0.25,0.25,0.5,1,2
-2.106403,53.5645163,-5273773590375569408,97,0,0,1,0,0.25,0.25,0.5,1,2
-2.1064166,53.5699093,-1061613260720497920,81,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.1049445,53.5851907,-6199425196339723264,56,2,0,0,0,0.5,1,1,2,2
-2.2641192,53.4339394,-55301616101183768,54,1,0,0,0,0.25,0.25,0.5,1,2
-2.1048865,53.5618212,4688430789601934336,43,2,0,0,0,0.5,1,1,2,2
-2.1048887,53.56272,-2811820080068881920,79,0,0,0,2,0.5,1,1,2,2
-2.1050182,53.6148519,-8265084892139105280,22,0,0,1,0,0.25,0.25,0.5,1,2
-2.1034054,53.5735072,1384006444409933568,87,1,0,0,0,0.25,0.25,0.5,1,2
-2.1034076,53.5744061,5781595425906231296,65,1,0,0,0,0.25,0.25,0.5,1,2
-2.103434,53.585192,221319621834289888,87,0,1,0,0,0.25,0.25,0.5,1,2
-2.2625364,53.4213589,-5441153801290021888,93,5,3,0,5,3.25,5.58333333333333,2.3629078131263,1.71794871794872,0.727048557885017
-2.2625531,53.4240555,-5944133414741826560,35,1,1,0,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2610152,53.4186657,5173944745410239488,41,1,1,1,1,1,0,0,0,0
-2.2610427,53.4231599,-97734301553612064,25,0,0,0,2,0.5,1,1,2,2
-2.1018693,53.5627226,511665230489224960,50,0,0,0,1,0.25,0.25,0.5,1,2
-2.1033197,53.5384529,-4204179042442153472,206,0,1,0,0,0.25,0.25,0.5,1,2
-2.1034318,53.5842932,1923702190483757824,91,0,0,0,1,0.25,0.25,0.5,1,2
-2.103478,53.6031685,-7255774048277898240,33,1,0,0,0,0.25,0.25,0.5,1,2
-2.1002956,53.5357589,-1272954795261240576,295,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2595106,53.418669,1878073865649755904,87,1,1,1,4,1.75,2.25,1.5,1.28571428571429,0.857142857142857
-2.259516,53.4195678,-6359262275304226816,51,2,1,1,1,1.25,0.25,0.5,0.2,0.4
-2.2595928,53.4321516,-3186463172877651456,34,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2595982,53.4330505,4728380058564738048,114,3,0,2,0,1.25,2.25,1.5,1.8,1.2
-2.2596037,53.4339493,-4347429581144011264,84,2,0,0,0,0.5,1,1,2,2
-2.2596311,53.4384435,2486736712152068608,53,2,0,0,0,0.5,1,1,2,2
-2.1018974,53.5744074,2729167282329146880,93,0,0,1,0,0.25,0.25,0.5,1,2
-2.1018996,53.5753062,1244802908479336192,89,0,1,0,0,0.25,0.25,0.5,1,2
-2.1019299,53.5878898,3891961752777163264,47,1,0,0,0,0.25,0.25,0.5,1,2
-2.1003873,53.5744087,-6865250378862108672,75,1,0,0,0,0.25,0.25,0.5,1,2
-2.1004043,53.5815993,-814725286269039872,68,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2580223,53.4213688,-4.182704147092e+18,80,3,3,1,4,2.75,1.58333333333333,1.25830573921179,0.575757575757576,0.457565723349742
-2.2580277,53.4222676,-5187000936324132864,38,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.258104,53.4348514,4541397942516936192,97,1,0,2,2,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.2581258,53.4384468,2641711967522112000,22,0,0,0,1,0.25,0.25,0.5,1,2
-2.2581804,53.4474352,-4295180408545597952,160,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.1004172,53.5869922,874692062936898304,58,0,0,0,1,0.25,0.25,0.5,1,2
-2.256588,53.433057,3189310789920967168,21,1,1,0,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2566368,53.4411466,-7727797502955529216,73,0,0,1,0,0.25,0.25,0.5,1,2
-2.2567127,53.4537303,-4155465383613604352,74,1,0,0,0,0.25,0.25,0.5,1,2
-2.0972718,53.5330649,-6151252228699922432,201,0,0,1,0,0.25,0.25,0.5,1,2
-2.0988897,53.5798029,5455289156008774656,129,0,1,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2551799,53.4492393,-860152054007299328,131,1,0,0,0,0.25,0.25,0.5,1,2
-2.095867,53.5789065,6066037607299752960,158,1,2,1,0,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.0943647,53.582503,3487041025611936256,81,0,0,1,0,0.25,0.25,0.5,1,2
-2.0943687,53.5843007,6201200812731598848,81,0,1,0,0,0.25,0.25,0.5,1,2
-2.0944029,53.5995807,6137215147041576960,130,0,0,2,0,0.5,1,1,2,2
-2.2520141,53.4231793,8175066055979878400,25,0,0,0,1,0.25,0.25,0.5,1,2
-2.2521259,53.442055,4164675140155534848,102,0,2,0,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.0943587,53.5798065,-8.333599686615e+18,130,1,0,0,0,0.25,0.25,0.5,1,2
-2.0943667,53.5834019,-8595699552446430208,75,0,1,0,0,0.25,0.25,0.5,1,2
-2.2506151,53.4411593,-7675963362233193472,71,2,0,1,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2490098,53.4240845,-8275522262796308480,40,0,1,0,0,0.25,0.25,0.5,1,2
-2.2490518,53.4312752,8508474655642063872,125,2,3,1,3,2.25,0.916666666666667,0.957427107756338,0.407407407407407,0.425523159002817
-2.2491413,53.4465555,-499528539499273472,70,0,1,2,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2491992,53.4564428,-1262665151373865216,97,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.0913885,53.6031784,4003072007710919168,21,1,0,0,0,0.25,0.25,0.5,1,2
-2.2475468,53.4312784,-6467714298833766400,92,0,0,0,1,0.25,0.25,0.5,1,2
-2.2476933,53.4564459,-7653867988964342784,97,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2460469,53.4321803,-4748077364415549440,45,1,0,0,0,0.25,0.25,0.5,1,2
-2.2461665,53.4528537,5070807781310827520,99,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2461769,53.4546513,-3174668191766150656,43,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2461977,53.4582467,8907491340653719552,85,0,0,1,0,0.25,0.25,0.5,1,2
-2.0852277,53.5456578,3512488735757707776,123,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2445521,53.4339811,1769455742939329280,97,0,2,1,2,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.2446141,53.4447672,-757688021104144640,55,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2430829,53.4402761,-7297340031951180800,55,0,2,0,0,0.5,1,1,2,2
-2.2431343,53.4492645,17445471515811558,87,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2432114,53.4627471,-8584255067675724800,72,2,0,0,2,1,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925
-2.243268,53.4726343,3430661211339613696,300,0,0,0,1,0.25,0.25,0.5,1,2
-2.2415826,53.441178,2134388145120086784,46,1,0,0,0,0.25,0.25,0.5,1,2
-2.2417563,53.4717385,-8856656228966393856,456,2,0,0,0,0.5,1,1,2,2
-2.2417717,53.474435,-5335441571831362560,361,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.0837827,53.5780168,-2790254148509325824,95,0,1,0,0,0.25,0.25,0.5,1,2
-2.0837845,53.5789156,-6534737267170216960,67,0,0,1,0,0.25,0.25,0.5,1,2
-2.0822864,53.5852085,6923386101788412928,52,1,0,0,0,0.25,0.25,0.5,1,2
-2.240062,53.4384845,-4556176508422569472,87,1,2,0,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2401178,53.4483717,-410353829836573952,91,0,1,0,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2401584,53.4555625,8135992453152823296,219,2,1,2,0,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.2401635,53.4564613,8928120638947926016,84,2,2,0,1,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.2402244,53.4672474,3722726391797553664,209,1,0,0,0,0.25,0.25,0.5,1,2
-2.2402549,53.4726404,-4165283725814935040,391,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2385668,53.4402852,-8913844776342746112,73,0,0,1,0,0.25,0.25,0.5,1,2
-2.2386777,53.4600597,1507626098616324864,35,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2387635,53.4753399,-2367741057041241600,475,1,1,0,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.0807398,53.5663341,-4266562321054051840,87,1,0,0,0,0.25,0.25,0.5,1,2
-2.2370614,53.4402882,5088858815127454720,84,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2370864,53.4447824,-5084443102995850240,47,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2371566,53.4573662,5301323720246155264,150,1,1,1,2,1.25,0.25,0.5,0.2,0.4
-2.2373322,53.4888255,-1381244266462303488,48,0,0,1,0,0.25,0.25,0.5,1,2
-2.2356157,53.4510773,9004721890016331776,125,3,3,3,1,2.5,1,1,0.4,0.4
-2.2357503,53.4753459,-4785219550146097152,640,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.0762134,53.5681347,7216243656275372032,121,1,0,0,0,0.25,0.25,0.5,1,2
-2.0837898,53.5816121,8096894631082255360,53,0,1,0,0,0.25,0.25,0.5,1,2
-2.1094784,53.5860854,-6648127045691660288,65,0,1,0,0,0.25,0.25,0.5,1,2
-2.0822724,53.5780178,7178228339362696192,81,1,0,0,0,0.25,0.25,0.5,1,2
-2.1079266,53.5699079,967864508535356160,46,0,0,1,0,0.25,0.25,0.5,1,2
-2.1094761,53.5851866,-5819223538423544832,58,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.1079174,53.5663126,-3979859184971914752,71,0,1,0,0,0.25,0.25,0.5,1,2
-2.1079518,53.579795,-5428183859303499776,59,0,0,2,0,0.5,1,1,2,2
