"x","y","cell_id","population","infected_DM_0","infected_DM_1","infected_DM_2","infected_DM_3","u","var","sd","IoD","CoV"
-2.2655402,53.4204534,6504529144908220416,22,5,4,1,0,2.5,5.66666666666667,2.38047614284762,2.26666666666667,0.952190457139047
-2.2655963,53.4294419,8685600517058320384,38,1,0,4,1,1.5,3,1.73205080756888,2,1.15470053837925
-2.2656636,53.4402279,-6954263172235078656,58,2,0,1,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2656917,53.4447221,-7903444783360770048,59,2,2,2,4,2.5,1,1,0.4,0.4
-2.2657816,53.4591036,8320480176660514816,166,0,1,2,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2658602,53.4716873,3409797590989018624,125,0,0,1,0,0.25,0.25,0.5,1,2
-2.263952,53.4069741,-2540649673480081920,6,0,0,0,1,0.25,0.25,0.5,1,2
-2.2641192,53.4339394,-55301616101183768,54,3,2,0,1,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387
-2.2641527,53.4393324,-1799129505341421824,68,0,1,4,3,2,3.33333333333333,1.82574185835055,1.66666666666667,0.912870929175277
-2.2641806,53.4438266,-6922193285528309760,42,0,1,2,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2643314,53.4680953,7313461786683338752,27,0,0,1,0,0.25,0.25,0.5,1,2
-2.2624367,53.4051797,6558309216546043904,70,0,0,1,0,0.25,0.25,0.5,1,2
-2.2624422,53.4060786,-8688582507733682176,25,1,0,0,0,0.25,0.25,0.5,1,2
-2.262481,53.4123705,-794175671944787200,17,1,1,2,1,1.25,0.25,0.5,0.2,0.4
-2.2625364,53.4213589,-5441153801290021888,93,4,9,7,6,6.5,4.33333333333333,2.08166599946613,0.666666666666667,0.320256307610174
-2.2625531,53.4240555,-5944133414741826560,35,2,2,3,0,1.75,1.58333333333333,1.25830573921179,0.904761904761905,0.719031850978167
-2.2626418,53.4384369,-5608213471952671744,68,2,3,2,3,2.5,0.333333333333333,0.577350269189626,0.133333333333333,0.23094010767585
-2.262664,53.4420323,-6104919003042739200,74,1,4,2,2,2.25,1.58333333333333,1.25830573921179,0.703703703703704,0.559246995205241
-2.2626751,53.44383,4841772569815309312,21,0,1,0,0,0.25,0.25,0.5,1,2
-2.2627028,53.4483242,605508225165856512,46,1,1,0,2,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2627695,53.4591102,5228304199853583360,192,0,1,0,0,0.25,0.25,0.5,1,2
-2.2628473,53.4716939,-4730014491813090304,200,0,1,0,0,0.25,0.25,0.5,1,2
-2.2609546,53.4087784,-6054602705832647680,47,1,1,1,0,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2610152,53.4186657,5173944745410239488,41,2,6,3,1,3,4.66666666666667,2.16024689946929,1.55555555555556,0.720082299823096
-2.2610427,53.4231599,-97734301553612064,25,1,4,2,1,2,2,1.4142135623731,1,0.707106781186548
-2.2612027,53.4492263,-2768365916960628224,37,0,2,0,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2595106,53.418669,1878073865649755904,87,11,3,5,6,6.25,11.5833333333333,3.40342964277702,1.85333333333333,0.544548742844324
-2.259516,53.4195678,-6359262275304226816,51,2,4,5,3,3.5,1.66666666666667,1.29099444873581,0.476190476190476,0.368855556781659
-2.2595928,53.4321516,-3186463172877651456,34,4,3,1,1,2.25,2.25,1.5,1,0.666666666666667
-2.2595982,53.4330505,4728380058564738048,114,5,4,6,7,5.5,1.66666666666667,1.29099444873581,0.303030303030303,0.23472626340651
-2.2596037,53.4339493,-4347429581144011264,84,4,4,4,2,3.5,1,1,0.285714285714286,0.285714285714286
-2.2596311,53.4384435,2486736712152068608,53,1,0,3,3,1.75,2.25,1.5,1.28571428571429,0.857142857142857
-2.2596641,53.4438366,6267195244730139648,24,0,2,0,0,0.5,1,1,2,2
-2.2596805,53.4465331,4813593830928761856,67,2,0,2,1,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.2597299,53.4546226,6467569402093212672,35,0,0,2,0,0.5,1,1,2,2
-2.2597574,53.4591168,8864222466996233216,100,0,3,1,1,1.25,1.58333333333333,1.25830573921179,1.26666666666667,1.00664459136943
-2.2598068,53.4672063,5538582275697341440,93,0,2,0,0,0.5,1,1,2,2
-2.2579297,53.4060884,-5577176485274819584,60,0,1,2,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2580223,53.4213688,-4.182704147092e+18,80,3,1,4,7,3.75,6.25,2.5,1.66666666666667,0.666666666666667
-2.2580277,53.4222676,-5187000936324132864,38,1,2,2,1,1.5,0.333333333333333,0.577350269189626,0.222222222222222,0.38490017945975
-2.258104,53.4348514,4541397942516936192,97,4,5,3,3,3.75,0.916666666666667,0.957427107756338,0.244444444444444,0.25531389540169
-2.2581258,53.4384468,2641711967522112000,22,0,0,2,2,1,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925
-2.2581586,53.4438398,4768270369095828480,28,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2581804,53.4474352,-4295180408545597952,160,5,1,1,3,2.5,3.66666666666667,1.91485421551268,1.46666666666667,0.765941686205071
-2.2582077,53.4519294,9205998164829418496,45,1,1,1,0,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2582131,53.4528282,7688969206081764352,72,1,0,0,0,0.25,0.25,0.5,1,2
-2.2582513,53.4591201,-1007389654633267456,96,0,0,1,0,0.25,0.25,0.5,1,2
-2.258295,53.4663108,-3233283323207055872,99,0,1,0,0,0.25,0.25,0.5,1,2
-2.2564472,53.4096871,-8491193124248103936,67,0,2,0,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
